run,seed,model,candidate_id,params,inner_train_n,validation_n,validation_AUPRC,validation_F1_threshold
3,44,LightGBM,49,"{""colsample_bytree"": 0.7899618362942457, ""learning_rate"": 0.02255528672624111, ""max_depth"": 12, ""min_child_samples"": 40, ""n_estimators"": 900, ""num_leaves"": 31, ""reg_alpha"": 0.0001438173772936478, ""reg_lambda"": 0.0005898417588243314, ""subsample"": 0.7340275372683934, ""subsample_freq"": 1}",39654,9914,0.8648222381274683,0.7878077311680006
3,44,LightGBM,50,"{""colsample_bytree"": 0.8853451736038075, ""learning_rate"": 0.08196180048711828, ""max_depth"": 8, ""min_child_samples"": 40, ""n_estimators"": 1200, ""num_leaves"": 127, ""reg_alpha"": 0.09063977845145696, ""reg_lambda"": 0.1400826019198433, ""subsample"": 0.9428758262757075, ""subsample_freq"": 1}",39654,9914,0.8779870787423623,0.7196231034361908
3,44,XGBoost,1,"{""colsample_bytree"": 0.7261084254201122, ""gamma"": 0.19404953495226895, ""learning_rate"": 0.028761419533908133, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.05461372827991598, ""reg_lambda"": 0.16158705831345488, ""subsample"": 0.7790220619702796}",39654,9914,0.8279540590015388,0.7547196745872498
3,44,XGBoost,2,"{""colsample_bytree"": 0.7089912048296938, ""gamma"": 0.18860801941526562, ""learning_rate"": 0.0550446635606725, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 1200, ""reg_alpha"": 0.4750241731152691, ""reg_lambda"": 0.3696008308367095, ""subsample"": 0.8582239168664294}",39654,9914,0.8423916228273993,0.7925215363502502
3,44,XGBoost,3,"{""colsample_bytree"": 0.9884489792913203, ""gamma"": 0.7916637144646604, ""learning_rate"": 0.016845980446343247, ""max_depth"": 12, ""min_child_weight"": 10, ""n_estimators"": 1200, ""reg_alpha"": 0.001592427674380419, ""reg_lambda"": 1.1816874639370816, ""subsample"": 0.9742378762284192}",39654,9914,0.8723199277457715,0.6192991733551025
3,44,XGBoost,4,"{""colsample_bytree"": 0.6242154027331638, ""gamma"": 0.06258593303494164, ""learning_rate"": 0.08093857158093697, ""max_depth"": 12, ""min_child_weight"": 1, ""n_estimators"": 900, ""reg_alpha"": 0.15901131344153166, ""reg_lambda"": 0.4778450562228534, ""subsample"": 0.8084797875288113}",39654,9914,0.8770683881584245,0.4007153213024139
3,44,XGBoost,5,"{""colsample_bytree"": 0.7322805913225068, ""gamma"": 0.9251496993729327, ""learning_rate"": 0.02487516281115328, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_alpha"": 0.00923164235878673, ""reg_lambda"": 1.4232891698693007, ""subsample"": 0.7445155150312006}",39654,9914,0.8140643765606335,0.7854763865470886
3,44,XGBoost,6,"{""colsample_bytree"": 0.6103566955129859, ""gamma"": 0.5712878967998747, ""learning_rate"": 0.038515326035851505, ""max_depth"": 9, ""min_child_weight"": 5, ""n_estimators"": 900, ""reg_alpha"": 0.00011285574340232436, ""reg_lambda"": 6.789078565618764, ""subsample"": 0.878028937992747}",39654,9914,0.8687524944665606,0.5718368291854858
3,44,XGBoost,7,"{""colsample_bytree"": 0.6970422163205827, ""gamma"": 0.14375713242812793, ""learning_rate"": 0.0641782193413572, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 0.9142125708560014, ""reg_lambda"": 0.2216274725432361, ""subsample"": 0.7177032966461182}",39654,9914,0.785654282468196,0.8265572190284729
3,44,XGBoost,8,"{""colsample_bytree"": 0.7742638631299353, ""gamma"": 0.808292414634009, ""learning_rate"": 0.01199347757656889, ""max_depth"": 9, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 0.0002840295360538061, ""reg_lambda"": 5.152311124686645, ""subsample"": 0.8417607272932752}",39654,9914,0.8028711233909831,0.7292521595954895
3,44,XGBoost,9,"{""colsample_bytree"": 0.6522164190711438, ""gamma"": 0.9957860283792439, ""learning_rate"": 0.013406595946758889, ""max_depth"": 12, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.2389268128443017, ""reg_lambda"": 2.4166048048767856, ""subsample"": 0.7539829955846502}",39654,9914,0.8725214252268021,0.6263404488563538
3,44,XGBoost,10,"{""colsample_bytree"": 0.6736663961618409, ""gamma"": 0.5555743780954255, ""learning_rate"": 0.013179146922725135, ""max_depth"": 12, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.15631027439009396, ""reg_lambda"": 0.7798659811801236, ""subsample"": 0.8636024756451992}",39654,9914,0.8384932373644628,0.6810628771781921
3,44,XGBoost,11,"{""colsample_bytree"": 0.7571125337712081, ""gamma"": 0.005583458213921477, ""learning_rate"": 0.030317827219385415, ""max_depth"": 12, ""min_child_weight"": 5, ""n_estimators"": 900, ""reg_alpha"": 0.0015385710999759141, ""reg_lambda"": 3.2343982281663077, ""subsample"": 0.883646192244941}",39654,9914,0.8770240369897182,0.5826048254966736
3,44,XGBoost,12,"{""colsample_bytree"": 0.6726237782657059, ""gamma"": 0.3126697606526293, ""learning_rate"": 0.012374975754587842, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 900, ""reg_alpha"": 0.07734295076514792, ""reg_lambda"": 0.4553653440167314, ""subsample"": 0.7036541640235131}",39654,9914,0.831165014880333,0.7713494300842285
3,44,XGBoost,13,"{""colsample_bytree"": 0.9709928621262817, ""gamma"": 0.17050630732115124, ""learning_rate"": 0.01360970422512542, ""max_depth"": 12, ""min_child_weight"": 3, ""n_estimators"": 1200, ""reg_alpha"": 0.8581693783941267, ""reg_lambda"": 0.2778241881934268, ""subsample"": 0.8968290118884451}",39654,9914,0.8735886907879044,0.6003500819206238
3,44,XGBoost,14,"{""colsample_bytree"": 0.6246354116036379, ""gamma"": 0.304642596087611, ""learning_rate"": 0.0502510407961103, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 1200, ""reg_alpha"": 0.00014696962850225222, ""reg_lambda"": 0.8275930414063468, ""subsample"": 0.9276348011125263}",39654,9914,0.8630748009869946,0.710614025592804
3,44,XGBoost,15,"{""colsample_bytree"": 0.6645452408269888, ""gamma"": 0.9464067296362643, ""learning_rate"": 0.01778389238622375, ""max_depth"": 12, ""min_child_weight"": 3, ""n_estimators"": 1200, ""reg_alpha"": 0.03997554803398204, ""reg_lambda"": 0.21736042189593438, ""subsample"": 0.8348587186324414}",39654,9914,0.8811025821984746,0.5414186716079712
3,44,XGBoost,16,"{""colsample_bytree"": 0.9237244704097507, ""gamma"": 0.9233666259803615, ""learning_rate"": 0.02841179206533106, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.0528376514533604, ""reg_lambda"": 1.7447089272545535, ""subsample"": 0.7658383835482713}",39654,9914,0.8517802869549405,0.7963321208953857
3,44,XGBoost,17,"{""colsample_bytree"": 0.9091685386600884, ""gamma"": 0.7990379846924631, ""learning_rate"": 0.03036516132876815, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.00010891644214754724, ""reg_lambda"": 2.518260766223427, ""subsample"": 0.9905004587813557}",39654,9914,0.782994602253037,0.8248170614242554
3,44,XGBoost,18,"{""colsample_bytree"": 0.6353968266089655, ""gamma"": 0.3663615393861219, ""learning_rate"": 0.05969685245078112, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 900, ""reg_alpha"": 0.0068710071467140135, ""reg_lambda"": 0.40905771775974714, ""subsample"": 0.9191346552779601}",39654,9914,0.8390091774275168,0.7626312375068665
3,44,XGBoost,19,"{""colsample_bytree"": 0.6422828022405163, ""gamma"": 0.5450334257279164, ""learning_rate"": 0.07553062217666667, ""max_depth"": 7, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.33129426976611137, ""reg_lambda"": 3.4707761064612104, ""subsample"": 0.727960951666685}",39654,9914,0.8594146230449885,0.6898545622825623
3,44,XGBoost,20,"{""colsample_bytree"": 0.7535339540676573, ""gamma"": 0.4091693363930258, ""learning_rate"": 0.01883355056268107, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.005889264397790003, ""reg_lambda"": 2.595422965795919, ""subsample"": 0.8558999150076174}",39654,9914,0.7603852450775913,0.7793758511543274
3,44,XGBoost,21,"{""colsample_bytree"": 0.8553372079135948, ""gamma"": 0.019791163711472604, ""learning_rate"": 0.052032417887775254, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 1200, ""reg_alpha"": 0.4071105306077088, ""reg_lambda"": 0.8079849968439106, ""subsample"": 0.7114709745629304}",39654,9914,0.874967114297647,0.7117218971252441
3,44,XGBoost,22,"{""colsample_bytree"": 0.6152744796755626, ""gamma"": 0.8669719849568969, ""learning_rate"": 0.015646270146339222, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.05258776093812706, ""reg_lambda"": 0.3208741055545993, ""subsample"": 0.8874908742682106}",39654,9914,0.7671031294343977,0.7825489044189453
3,44,XGBoost,23,"{""colsample_bytree"": 0.8819510207112478, ""gamma"": 0.938499147933369, ""learning_rate"": 0.03763914482068595, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.0006288648243858927, ""reg_lambda"": 2.92339700274823, ""subsample"": 0.8756069896695492}",39654,9914,0.7892417432378095,0.8101867437362671
3,44,XGBoost,24,"{""colsample_bytree"": 0.9774940536132098, ""gamma"": 0.12246103413901754, ""learning_rate"": 0.011688234961896651, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 0.0012762663965709476, ""reg_lambda"": 0.37722331302138723, ""subsample"": 0.7648191101065852}",39654,9914,0.6967631850501689,0.813831090927124
3,44,XGBoost,25,"{""colsample_bytree"": 0.9551833584278085, ""gamma"": 0.6590480261852445, ""learning_rate"": 0.016774909801068306, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.0017122548872933842, ""reg_lambda"": 0.4411793182519762, ""subsample"": 0.7609182280933661}",39654,9914,0.8036949550658365,0.8128764033317566
3,44,XGBoost,26,"{""colsample_bytree"": 0.937719489014645, ""gamma"": 0.5357661003815044, ""learning_rate"": 0.03480258356812767, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 0.8302831687477822, ""reg_lambda"": 0.9236248777305576, ""subsample"": 0.770997248250538}",39654,9914,0.7970282724885752,0.8020700812339783
3,44,XGBoost,27,"{""colsample_bytree"": 0.8758531419878215, ""gamma"": 0.07940991864878111, ""learning_rate"": 0.022477283950610584, ""max_depth"": 12, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.898404468872615, ""reg_lambda"": 0.3929690342422883, ""subsample"": 0.9590893546428672}",39654,9914,0.867329562173676,0.6369051933288574
3,44,XGBoost,28,"{""colsample_bytree"": 0.8713781135948662, ""gamma"": 0.728722160368393, ""learning_rate"": 0.050455716408501945, ""max_depth"": 7, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.0003488543292013572, ""reg_lambda"": 0.232367226938054, ""subsample"": 0.9634739994933781}",39654,9914,0.8584056442174972,0.7307806611061096
3,44,XGBoost,29,"{""colsample_bytree"": 0.6235920683431994, ""gamma"": 0.2516447666756736, ""learning_rate"": 0.07103832745377457, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_alpha"": 0.0010618637021375316, ""reg_lambda"": 0.1011048483154938, ""subsample"": 0.7658712624755002}",39654,9914,0.8195773692645127,0.7586479187011719
3,44,XGBoost,30,"{""colsample_bytree"": 0.7365530671214578, ""gamma"": 0.6124924220774026, ""learning_rate"": 0.08071308469372837, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.5279444675421207, ""reg_lambda"": 9.663051877390153, ""subsample"": 0.7919211830687263}",39654,9914,0.8515990809216522,0.777299702167511
3,44,XGBoost,31,"{""colsample_bytree"": 0.9554119545864705, ""gamma"": 0.03750140853194095, ""learning_rate"": 0.08099116055732106, ""max_depth"": 12, ""min_child_weight"": 10, ""n_estimators"": 1200, ""reg_alpha"": 0.0075217223967052336, ""reg_lambda"": 5.152003584433663, ""subsample"": 0.9546453945213481}",39654,9914,0.8732450139871196,0.5704939365386963
3,44,XGBoost,32,"{""colsample_bytree"": 0.7649503069574172, ""gamma"": 0.6943196720105203, ""learning_rate"": 0.05930808051234427, ""max_depth"": 12, ""min_child_weight"": 5, ""n_estimators"": 1200, ""reg_alpha"": 0.010298623661534749, ""reg_lambda"": 3.049398410317029, ""subsample"": 0.9770254177423097}",39654,9914,0.881069333962466,0.5280082821846008
3,44,XGBoost,33,"{""colsample_bytree"": 0.9105894177568443, ""gamma"": 0.7096521089291178, ""learning_rate"": 0.01421206790646495, ""max_depth"": 12, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.009039884956108994, ""reg_lambda"": 1.795252341006764, ""subsample"": 0.9361727924444502}",39654,9914,0.8547019907978495,0.6762447357177734
3,44,XGBoost,34,"{""colsample_bytree"": 0.7226206344576868, ""gamma"": 0.37512753948080413, ""learning_rate"": 0.0329596093250269, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 900, ""reg_alpha"": 0.005899959685572072, ""reg_lambda"": 0.4275534717080394, ""subsample"": 0.7027601302919368}",39654,9914,0.8749729569831923,0.5636844038963318
3,44,XGBoost,35,"{""colsample_bytree"": 0.6157246615991844, ""gamma"": 0.29949369211086807, ""learning_rate"": 0.03425008263645508, ""max_depth"": 12, ""min_child_weight"": 3, ""n_estimators"": 1200, ""reg_alpha"": 0.000810364061352425, ""reg_lambda"": 9.410177269243853, ""subsample"": 0.7141412147946392}",39654,9914,0.8768961971820061,0.6558530926704407
3,44,XGBoost,36,"{""colsample_bytree"": 0.8772938228075886, ""gamma"": 0.9012429886995406, ""learning_rate"": 0.035701172582215786, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_alpha"": 0.21234582893308412, ""reg_lambda"": 0.9920224716555508, ""subsample"": 0.7466156428204511}",39654,9914,0.8538377628238821,0.7221092581748962
3,44,XGBoost,37,"{""colsample_bytree"": 0.9644207255637401, ""gamma"": 0.1884671001202849, ""learning_rate"": 0.0730544705385332, ""max_depth"": 9, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.0002126772280361364, ""reg_lambda"": 0.22377789871559184, ""subsample"": 0.8356063059572885}",39654,9914,0.8768113571588374,0.3804519772529602
3,44,XGBoost,38,"{""colsample_bytree"": 0.9106323075257705, ""gamma"": 0.9300557108087941, ""learning_rate"": 0.023286270914417703, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 900, ""reg_alpha"": 0.5149396800836544, ""reg_lambda"": 2.420169334379299, ""subsample"": 0.99665010391581}",39654,9914,0.8631593265848367,0.6809663772583008
3,44,XGBoost,39,"{""colsample_bytree"": 0.9723063480372542, ""gamma"": 0.42057429795132295, ""learning_rate"": 0.015596946659512105, ""max_depth"": 9, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_alpha"": 0.00032411680823152386, ""reg_lambda"": 0.6704317576724669, ""subsample"": 0.9499511251383596}",39654,9914,0.8462619669993223,0.6974900960922241
3,44,XGBoost,40,"{""colsample_bytree"": 0.8816240599162433, ""gamma"": 0.6039493348440758, ""learning_rate"": 0.010628117966909042, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 900, ""reg_alpha"": 0.03448799733319925, ""reg_lambda"": 0.20058902287822894, ""subsample"": 0.8170548794738863}",39654,9914,0.7944101667687059,0.7435742616653442
3,44,XGBoost,41,"{""colsample_bytree"": 0.9400465378140589, ""gamma"": 0.12378568633321907, ""learning_rate"": 0.011722541987656801, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.05238309484769474, ""reg_lambda"": 1.1375141891593683, ""subsample"": 0.7828625604837957}",39654,9914,0.7902376257554692,0.712318480014801
3,44,XGBoost,42,"{""colsample_bytree"": 0.7168265355158477, ""gamma"": 0.8051384050850778, ""learning_rate"": 0.09283387577234768, ""max_depth"": 12, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.002465041137318643, ""reg_lambda"": 0.728858475161912, ""subsample"": 0.7762381209965156}",39654,9914,0.8733111746875105,0.5383816361427307
3,44,XGBoost,43,"{""colsample_bytree"": 0.722159925870905, ""gamma"": 0.09378189628374622, ""learning_rate"": 0.08640138247056595, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.00016820816486715583, ""reg_lambda"": 0.7921439111909161, ""subsample"": 0.783748654562649}",39654,9914,0.8742649177881116,0.6801658868789673
3,44,XGBoost,44,"{""colsample_bytree"": 0.7094277744446346, ""gamma"": 0.6327887316973358, ""learning_rate"": 0.011173136942962592, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 900, ""reg_alpha"": 0.04443261289346984, ""reg_lambda"": 0.1994656094067403, ""subsample"": 0.988531729397985}",39654,9914,0.850011444057956,0.7066546082496643
3,44,XGBoost,45,"{""colsample_bytree"": 0.6791261323471566, ""gamma"": 0.4680261591933981, ""learning_rate"": 0.05093987127014246, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.0033075260672115144, ""reg_lambda"": 8.113829020483069, ""subsample"": 0.7459098548669675}",39654,9914,0.8635121041569014,0.6500129103660583
3,44,XGBoost,46,"{""colsample_bytree"": 0.8199359976795051, ""gamma"": 0.7236441803341186, ""learning_rate"": 0.01010579822848336, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 900, ""reg_alpha"": 0.0006350865297149953, ""reg_lambda"": 0.4479802710610943, ""subsample"": 0.9652116728015107}",39654,9914,0.7971051815257925,0.7839967608451843
3,44,XGBoost,47,"{""colsample_bytree"": 0.6203830665802427, ""gamma"": 0.4981966614440869, ""learning_rate"": 0.022255430111227284, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.007155082921094691, ""reg_lambda"": 0.39787190031845343, ""subsample"": 0.793597800429291}",39654,9914,0.8574028384551272,0.6835442781448364
3,44,XGBoost,48,"{""colsample_bytree"": 0.6820687135661835, ""gamma"": 0.46622285124302354, ""learning_rate"": 0.02446746104102059, ""max_depth"": 9, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_alpha"": 0.032313047908360114, ""reg_lambda"": 0.1425361356896146, ""subsample"": 0.775259561156544}",39654,9914,0.8629795946255283,0.669501006603241
3,44,XGBoost,49,"{""colsample_bytree"": 0.8471322533009389, ""gamma"": 0.03447599907123955, ""learning_rate"": 0.04102627585726102, ""max_depth"": 12, ""min_child_weight"": 3, ""n_estimators"": 900, ""reg_alpha"": 0.37829813246130545, ""reg_lambda"": 0.12958593018414682, ""subsample"": 0.8906293918428917}",39654,9914,0.8803379375310214,0.3793710768222809
3,44,XGBoost,50,"{""colsample_bytree"": 0.7015841628324524, ""gamma"": 0.6850767120801686, ""learning_rate"": 0.09400805129919071, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.006642671293439013, ""reg_lambda"": 0.38693706216224494, ""subsample"": 0.8121081956055494}",39654,9914,0.8277856570558538,0.8255892992019653
3,44,LogisticRegression,1,"{""C"": 0.00013310803840418586, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.2560321999310413
3,44,LogisticRegression,2,"{""C"": 44.460079657700504, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8087127877314002,0.7827412324168707
3,44,LogisticRegression,3,"{""C"": 0.2968629182326281, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8595964843279806,0.709195501843943
3,44,LogisticRegression,4,"{""C"": 0.0001637456776379308, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.6067938685502257,0.5672881276733238
3,44,LogisticRegression,5,"{""C"": 6.4884452843552545, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8336335382877631,0.4211355158944664
3,44,LogisticRegression,6,"{""C"": 7.481582712797639, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8613950330708519,0.2439548122879613
3,44,LogisticRegression,7,"{""C"": 0.4454062572928649, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8339267678682228,0.3790373264395111
3,44,LogisticRegression,8,"{""C"": 0.12141374219192688, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8458694943199072,0.6779060728779766
3,44,LogisticRegression,9,"{""C"": 0.01828543240021371, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.682678936622979,0.6376661644892744
3,44,LogisticRegression,10,"{""C"": 18.043720918980522, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.7984166285099203,0.8630387538383826
3,44,LogisticRegression,11,"{""C"": 81.69122675735031, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.7917922573671463,0.5686770791565744
3,44,LogisticRegression,12,"{""C"": 0.00020169683296267267, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.5606161012821633,0.2382995032033529
3,44,LogisticRegression,13,"{""C"": 0.00033940279889654705, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.5
3,44,LogisticRegression,14,"{""C"": 0.3115781611131283, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8600703885544942,0.7083634094967531
3,44,LogisticRegression,15,"{""C"": 5.111155082006398, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.8191159487957431,0.8705928000856852
3,44,LogisticRegression,16,"{""C"": 2.8938565452952187, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.8284082130756172,0.814584684933976
3,44,LogisticRegression,17,"{""C"": 15.868783115386158, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.7994054207021538,0.93935651235714
3,44,LogisticRegression,18,"{""C"": 6.388142940683065, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.814338777549991,0.838884256303818
3,44,LogisticRegression,19,"{""C"": 0.0602022277132333, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.804375715715564,0.2469943019953962
3,44,LogisticRegression,20,"{""C"": 58.15474899704339, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.7992360465287057,0.5800354548001102
3,44,LogisticRegression,21,"{""C"": 0.07755356090368107, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.7850336561596633,0.7764432989361257
3,44,LogisticRegression,22,"{""C"": 0.00582651793707263, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.7423634434376472,0.6758042884814178
3,44,LogisticRegression,23,"{""C"": 0.00032497671136648643, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.6291139322127872,0.6125461592028066
3,44,LogisticRegression,24,"{""C"": 0.00023553765169644664, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.5677217690809293,0.2249320739670094
3,44,LogisticRegression,25,"{""C"": 7.467167632098391, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8613952576415081,0.2437636183967989
3,44,LogisticRegression,26,"{""C"": 0.010536367019811187, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.5056446015903996,0.1081212743871971
3,44,LogisticRegression,27,"{""C"": 0.0017771221123030622, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.4096636594568093,0.5097279946529795
3,44,LogisticRegression,28,"{""C"": 0.16500409839928892, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8513864637694218,0.7000553462250323
3,44,LogisticRegression,29,"{""C"": 0.8293260480318894, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8480380398959874,0.4436315314129892
3,44,LogisticRegression,30,"{""C"": 0.02850951150604689, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8069751659390316,0.6622326305559765
3,44,LogisticRegression,31,"{""C"": 0.33068349100499017, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8248468206134193,0.342608623128728
3,44,LogisticRegression,32,"{""C"": 0.0004918508826838084, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.6025597115701464,0.1803341624251543
3,44,LogisticRegression,33,"{""C"": 0.6726077397300195, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.864635973270409,0.698282200237342
3,44,LogisticRegression,34,"{""C"": 0.24446978709158426, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8457053088013702,0.2626205581677771
3,44,LogisticRegression,35,"{""C"": 0.0009549793378870211, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.6651143923252152,0.5798519315264704
3,44,LogisticRegression,36,"{""C"": 8.429659360732481, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8291726089232718,0.4213629043974241
3,44,LogisticRegression,37,"{""C"": 0.0004171935861722769, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.5
3,44,LogisticRegression,38,"{""C"": 6.022282691991797, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8628530329756781,0.3211421636681248
3,44,LogisticRegression,39,"{""C"": 0.0001581685636870552, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.5499851141998955,0.2594296012215581
3,44,LogisticRegression,40,"{""C"": 53.668264982479215, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.7968795208857289,0.6225867032751455
3,44,LogisticRegression,41,"{""C"": 33.999510687638605, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8139784859886972,0.8888849165791037
3,44,LogisticRegression,42,"{""C"": 0.8213003759205931, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.8418711810321325,0.7348588326711337
3,44,LogisticRegression,43,"{""C"": 0.0014527316670885063, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.2783491559480137,0.5331926835754144
3,44,LogisticRegression,44,"{""C"": 0.004978432689286013, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.5731314641482019,0.5912425078911713
3,44,LogisticRegression,45,"{""C"": 2.723820665598805, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.860078762983304,0.7458956425831599
3,44,LogisticRegression,46,"{""C"": 0.5645408143138907, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8428145727153753,0.3477630154884805
3,44,LogisticRegression,47,"{""C"": 1.4447561420614803, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8644607689941872,0.6491623212903164
3,44,LogisticRegression,48,"{""C"": 0.03249727333969406, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.7196996022389681,0.6716309051227368
3,44,LogisticRegression,49,"{""C"": 0.004550684741574087, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.232820667838104,0.0864867143097148
3,44,LogisticRegression,50,"{""C"": 0.08579012425377963, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8167981213137447,0.2169063899729665
3,44,LinearSVC,1,"{""C"": 0.2668018938503983, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.8365619799557589,0.275749412429989
