task,Code,Product,run_n,normalized_gain_mean_pct,normalized_gain_SD_pct
regression,LMY,IS481-like element IS1122 family transposase,3,0.0,0.0
regression,LMZ,IS481-like element IS1649 family transposase,3,0.0,0.0
regression,LN,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,3,0.0,0.0
regression,LNA,IS481-like element IS5564 family transposase,3,0.0,0.0
regression,LNB,IS481-like element ISAs19 family transposase,3,0.0,0.0
regression,LNC,IS481-like element ISAzs36 family transposase,3,0.0,0.0
regression,LND,IS481-like element ISBcen24 family transposase,3,0.0,0.0
regression,LNE,IS481-like element ISBcen26 family transposase,3,0.0,0.0
regression,LNF,IS481-like element ISCgl1 family transposase,3,0.0,0.0
regression,LNG,IS481-like element ISCmi2 family transposase,3,0.0,0.0
regression,LNH,IS481-like element ISEc18 family transposase,3,0.0,0.0
regression,LNI,IS481-like element ISEc19 family transposase,3,0.0,0.0
regression,LNJ,IS481-like element ISGdi9 family transposase,3,0.0,0.0
regression,LNK,IS481-like element ISGlo3 family transposase,3,0.0,0.0
regression,LNL,IS481-like element ISKpn27 family transposase,3,0.0,0.0
regression,LNM,IS481-like element ISKpn28 family transposase,3,0.0,0.0
regression,LNN,IS481-like element ISMdi8 family transposase,3,0.0,0.0
regression,LNO,IS481-like element ISRae1 family transposase,3,0.0,0.0
regression,LNP,IS481-like element ISRel2 family transposase,3,0.0,0.0
regression,LNQ,IS481-like element ISRhosp6 family transposase,3,0.0,0.0
regression,LNR,IS481-like element ISRm20 family transposase,3,0.0,0.0
regression,LNS,IS481-like element ISRme14 family transposase,3,0.0,0.0
regression,LNT,IS481-like element ISRpe1 family transposase,3,0.0,0.0
regression,LNU,IS481-like element ISSod13 family transposase,3,0.0,0.0
regression,LNV,IS481-like element ISVch1 family transposase,3,0.0,0.0
regression,LNW,IS481-like element ISVvu4 family transposase,3,0.0,0.0
regression,LNY,IS5-like element IS1021 family transposase,3,0.0,0.0
regression,LNZ,IS5-like element IS1031A family transposase,3,0.0,0.0
regression,LO,23S rRNA 5-hydroxycytidine C2501 synthase,3,0.0,0.0
regression,LOA,IS5-like element IS1031D family transposase,3,0.0,0.0
regression,LOB,IS5-like element IS1032 family transposase,3,0.0,0.0
regression,LOC,IS5-like element IS112 family transposase,3,0.0,0.0
regression,LOD,IS5-like element IS1168 family transposase,3,0.0,0.0
regression,LOE,IS5-like element IS1169 family transposase,3,0.0,0.0
regression,LOF,IS5-like element IS1194 family transposase,3,0.0,0.0
regression,LOG,IS5-like element IS1248A family transposase,3,0.0,0.0
regression,LOH,IS5-like element IS12528 family transposase,3,0.0,0.0
regression,LOI,IS5-like element IS1373 family transposase,3,0.0,0.0
regression,LOJ,IS5-like element IS1384 family transposase,3,0.0,0.0
regression,LOK,IS5-like element IS1405 family transposase,3,0.0,0.0
regression,LOL,IS5-like element IS1420 family transposase,3,0.0,0.0
regression,LON,IS5-like element IS1478 family transposase,3,0.0,0.0
regression,LOO,IS5-like element IS1480b family transposase,3,0.0,0.0
regression,LOP,IS5-like element IS1502 family transposase,3,0.0,0.0
regression,LOQ,IS5-like element IS1646 family transposase,3,0.0,0.0
regression,LOR,IS5-like element IS1647 family transposase,3,0.0,0.0
regression,LOS,IS5-like element IS1650 family transposase,3,0.0,0.0
regression,LOT,IS5-like element IS17 family transposase,3,0.0,0.0
regression,LOU,IS5-like element IS2000 family transposase,3,0.0,0.0
regression,LOV,IS5-like element IS402 family transposase,3,0.0,0.0
regression,LOW,IS5-like element IS427 family transposase,3,0.0,0.0
regression,LOX,IS5-like element IS4811 family transposase,3,0.0,0.0
regression,LOY,IS5-like element IS5 family transposase,3,0.0,0.0
regression,LOZ,IS5-like element IS5B family transposase,3,0.0,0.0
regression,LP,23S rRNA accumulation protein YceD,3,0.0,0.0
regression,LPA,IS5-like element IS702 family transposase,3,0.0,0.0
regression,LPB,IS5-like element IS869 family transposase,3,0.0,0.0
regression,LPC,IS5-like element IS881 family transposase,3,0.0,0.0
regression,LPD,IS5-like element IS903 family transposase,3,0.0,0.0
regression,LPF,IS5-like element ISAae1 family transposase,3,0.0,0.0
regression,LPG,IS5-like element ISAav2 family transposase,3,0.0,0.0
regression,LPH,IS5-like element ISAba10 family transposase,3,0.0,0.0
regression,LPI,IS5-like element ISAba12 family transposase,3,0.0,0.0
regression,LPJ,IS5-like element ISAba13 family transposase,3,0.0,0.0
regression,LPK,IS5-like element ISAba23 family transposase,3,0.0,0.0
regression,LPL,IS5-like element ISAba27 family transposase,3,0.0,0.0
regression,LPM,IS5-like element ISAba31 family transposase,3,0.0,0.0
regression,LPN,IS5-like element ISAba37 family transposase,3,0.0,0.0
regression,LPO,IS5-like element ISAba40 family transposase,3,0.0,0.0
regression,LPP,IS5-like element ISAch1 family transposase,3,0.0,0.0
regression,LPQ,IS5-like element ISAcma17 family transposase,3,0.0,0.0
regression,LPR,IS5-like element ISAcma43 family transposase,3,0.0,0.0
regression,LPS,IS5-like element ISAcma45 family transposase,3,0.0,0.0
regression,LPT,IS5-like element ISAcma6 family transposase,3,0.0,0.0
regression,LPU,IS5-like element ISAha1 family transposase,3,0.0,0.0
regression,LPV,IS5-like element ISAha2 family transposase,3,0.0,0.0
regression,LPW,IS5-like element ISAha3 family transposase,3,0.0,0.0
regression,LPX,IS5-like element ISAli1 family transposase,3,0.0,0.0
regression,LPY,IS5-like element ISAli17 family transposase,3,0.0,0.0
regression,LPZ,IS5-like element ISAli9 family transposase,3,0.0,0.0
regression,LQ,23S rRNA methylase leader peptide ErmCL,3,0.0,0.0
regression,LQA,IS5-like element ISAlw1 family transposase,3,0.0,0.0
regression,LQB,IS5-like element ISAs13 family transposase,3,0.0,0.0
regression,LQC,IS5-like element ISAs4 family transposase,3,0.0,0.0
regression,LQD,IS5-like element ISAtc5 family transposase,3,0.0,0.0
regression,LQE,IS5-like element ISAte1 family transposase,3,0.0,0.0
regression,LQF,IS5-like element ISAva7 family transposase,3,0.0,0.0
regression,LQG,IS5-like element ISAzba5 family transposase,3,0.0,0.0
regression,LQH,IS5-like element ISAzba7 family transposase,3,0.0,0.0
regression,LQI,IS5-like element ISAzo36 family transposase,3,0.0,0.0
regression,LQJ,IS5-like element ISAzo38 family transposase,3,0.0,0.0
regression,LQK,IS5-like element ISAzo41 family transposase,3,0.0,0.0
regression,LQL,IS5-like element ISAzs10 family transposase,3,0.0,0.0
regression,LQM,IS5-like element ISAzs28 family transposase,3,0.0,0.0
regression,LQN,IS5-like element ISAzs9 family transposase,3,0.0,0.0
regression,LQO,IS5-like element ISBf6 family transposase,3,0.0,0.0
regression,LQP,IS5-like element ISBj2 family transposase,3,0.0,0.0
regression,LQQ,IS5-like element ISBmu2 family transposase,3,0.0,0.0
regression,LQR,IS5-like element ISBmu23 family transposase,3,0.0,0.0
regression,LQS,IS5-like element ISBph2 family transposase,3,0.0,0.0
regression,LQT,IS5-like element ISBugl2 family transposase,3,0.0,0.0
regression,LQU,IS5-like element ISBusp3 family transposase,3,0.0,0.0
regression,LQV,IS5-like element ISButh5 family transposase,3,0.0,0.0
regression,LQW,IS5-like element ISBvi6 family transposase,3,0.0,0.0
regression,LQX,IS5-like element ISCARN85 family transposase,3,0.0,0.0
regression,LQY,IS5-like element ISCwa2 family transposase,3,0.0,0.0
regression,LQZ,IS5-like element ISCysp19 family transposase,3,0.0,0.0
regression,LR,23S rRNA methyltransferase attenuation leader peptide,3,0.0,0.0
regression,LRA,IS5-like element ISDds9 family transposase,3,0.0,0.0
regression,LRB,IS5-like element ISDge16 family transposase,3,0.0,0.0
regression,LRC,IS5-like element ISDge6 family transposase,3,0.0,0.0
regression,LRD,IS5-like element ISDisp1 family transposase,3,0.0,0.0
regression,LRE,IS5-like element ISDra5 family transposase,3,0.0,0.0
regression,LRF,IS5-like element ISEc35 family transposase,3,0.0,0.0
regression,LRG,IS5-like element ISEc61 family transposase,3,0.0,0.0
regression,LRH,IS5-like element ISEc68 family transposase,3,0.0,0.0
regression,LRI,IS5-like element ISEcl3 family transposase,3,0.0,0.0
regression,LRJ,IS5-like element ISEhe2 family transposase,3,0.0,0.0
regression,LRK,IS5-like element ISGdi1 family transposase,3,0.0,0.0
regression,LRL,IS5-like element ISGdi2 family transposase,3,0.0,0.0
regression,LRM,IS5-like element ISGka1 family transposase,3,0.0,0.0
regression,LRN,IS5-like element ISGlo4 family transposase,3,0.0,0.0
regression,LRO,IS5-like element ISH11 family transposase,3,0.0,0.0
regression,LRP,IS5-like element ISH19 family transposase,3,0.0,0.0
regression,LRQ,IS5-like element ISH1A family transposase,3,0.0,0.0
regression,LRR,IS5-like element ISH28 family transposase,3,0.0,0.0
regression,LRS,IS5-like element ISHla2 family transposase,3,0.0,0.0
regression,LRT,IS5-like element ISHma10 family transposase,3,0.0,0.0
regression,LRU,IS5-like element ISHma11 family transposase,3,0.0,0.0
regression,LRV,IS5-like element ISHma13 family transposase,3,0.0,0.0
regression,LRW,IS5-like element ISHma6 family transposase,3,0.0,0.0
regression,LRX,IS5-like element ISHti7 family transposase,3,0.0,0.0
regression,LRY,IS5-like element ISHtu1 family transposase,3,0.0,0.0
regression,LRZ,IS5-like element ISHvo1 family transposase,3,0.0,0.0
regression,LS,23S rRNA methyltransferase attenuator leader peptide ErmL,3,0.0,0.0
regression,LSA,IS5-like element ISHvo2 family transposase,3,0.0,0.0
regression,LSB,IS5-like element ISHvo3 family transposase,3,0.0,0.0
regression,LSC,IS5-like element ISHvo4 family transposase,3,0.0,0.0
regression,LSD,IS5-like element ISHxa2 family transposase,3,0.0,0.0
regression,LSE,IS5-like element ISJp4 family transposase,3,0.0,0.0
regression,LSF,IS5-like element ISKpn12 family transposase,3,0.0,0.0
regression,LSG,IS5-like element ISKpn13 family transposase,3,0.0,0.0
regression,LSI,IS5-like element ISL2 family transposase,3,0.0,0.0
regression,LSJ,IS5-like element ISLca2 family transposase,3,0.0,0.0
regression,LSK,IS5-like element ISLca3 family transposase,3,0.0,0.0
regression,LSL,IS5-like element ISLlo3 family transposase,3,0.0,0.0
regression,LSM,IS5-like element ISLpl3 family transposase,3,0.0,0.0
regression,LSN,IS5-like element ISLrh2 family transposase,3,0.0,0.0
regression,LSO,IS5-like element ISLrh3 family transposase,3,0.0,0.0
regression,LSP,IS5-like element ISMae4 family transposase,3,0.0,0.0
regression,LSQ,IS5-like element ISMae6 family transposase,3,0.0,0.0
regression,LSR,IS5-like element ISMch2 family transposase,3,0.0,0.0
regression,LSS,IS5-like element ISMch8 family transposase,3,0.0,0.0
regression,LST,IS5-like element ISMch9 family transposase,3,0.0,0.0
regression,LSU,IS5-like element ISMdi24 family transposase,3,0.0,0.0
regression,LSV,IS5-like element ISMdi26 family transposase,3,0.0,0.0
regression,LSW,IS5-like element ISMex28 family transposase,3,0.0,0.0
regression,LSX,IS5-like element ISMex32 family transposase,3,0.0,0.0
regression,LSY,IS5-like element ISMma12 family transposase,3,0.0,0.0
regression,LSZ,IS5-like element ISMno12 family transposase,3,0.0,0.0
regression,LTA,IS5-like element ISMno18 family transposase,3,0.0,0.0
regression,LTB,IS5-like element ISMpo7 family transposase,3,0.0,0.0
regression,LTC,IS5-like element ISMra2 family transposase,3,0.0,0.0
regression,LTD,IS5-like element ISMra6 family transposase,3,0.0,0.0
regression,LTE,IS5-like element ISNGR9 family transposase,3,0.0,0.0
regression,LTF,IS5-like element ISNamo1 family transposase,3,0.0,0.0
regression,LTG,IS5-like element ISNma1 family transposase,3,0.0,0.0
regression,LTH,IS5-like element ISNpe14 family transposase,3,0.0,0.0
regression,LTI,IS5-like element ISNpe15 family transposase,3,0.0,0.0
regression,LTJ,IS5-like element ISNpe17 family transposase,3,0.0,0.0
regression,LTK,IS5-like element ISNpe2 family transposase,3,0.0,0.0
regression,LTL,IS5-like element ISNph4 family transposase,3,0.0,0.0
regression,LTM,IS5-like element ISOcan1 family transposase,3,0.0,0.0
regression,LTN,IS5-like element ISPa16 family transposase,3,0.0,0.0
regression,LTO,IS5-like element ISPa41 family transposase,3,0.0,0.0
regression,LTP,IS5-like element ISPa52 family transposase,3,0.0,0.0
regression,LTQ,IS5-like element ISPaes2 family transposase,3,0.0,0.0
regression,LTR,IS5-like element ISPam1 family transposase,3,0.0,0.0
regression,LTS,IS5-like element ISPam2 family transposase,3,0.0,0.0
regression,LTT,IS5-like element ISPbe2 family transposase,3,0.0,0.0
regression,LTU,IS5-like element ISPepr6 family transposase,3,0.0,0.0
regression,LTV,IS5-like element ISPko1 family transposase,3,0.0,0.0
regression,LTW,IS5-like element ISPme2 family transposase,3,0.0,0.0
regression,LTX,IS5-like element ISPna3 family transposase,3,0.0,0.0
regression,LTY,IS5-like element ISPna4 family transposase,3,0.0,0.0
regression,LTZ,IS5-like element ISPna5 family transposase,3,0.0,0.0
regression,LUA,IS5-like element ISPpa3 family transposase,3,0.0,0.0
regression,LUB,IS5-like element ISPpa4 family transposase,3,0.0,0.0
regression,LUC,IS5-like element ISPpa6 family transposase,3,0.0,0.0
regression,LUD,IS5-like element ISPpa8 family transposase,3,0.0,0.0
regression,LUE,IS5-like element ISPpu18 family transposase,3,0.0,0.0
regression,LUF,IS5-like element ISPpu21 family transposase,3,0.0,0.0
regression,LUG,IS5-like element ISPre1 family transposase,3,0.0,0.0
regression,LUH,IS5-like element ISPrst3 family transposase,3,0.0,0.0
regression,LUI,IS5-like element ISPs1 family transposase,3,0.0,0.0
regression,LUJ,IS5-like element ISPso2 family transposase,3,0.0,0.0
regression,LUK,IS5-like element ISPssy family transposase,3,0.0,0.0
regression,LUL,IS5-like element ISPst12 family transposase,3,0.0,0.0
regression,LUM,IS5-like element ISPst7 family transposase,3,0.0,0.0
regression,LUN,IS5-like element ISPst8 family transposase,3,0.0,0.0
regression,LUO,IS5-like element ISPsy19 family transposase,3,0.0,0.0
regression,LUP,IS5-like element ISPsy2 family transposase,3,0.0,0.0
regression,LUQ,IS5-like element ISRel11 family transposase,3,0.0,0.0
regression,LUR,IS5-like element ISRel13 family transposase,3,0.0,0.0
regression,LUS,IS5-like element ISRel20 family transposase,3,0.0,0.0
regression,LUT,IS5-like element ISRer2 family transposase,3,0.0,0.0
regression,LUU,IS5-like element ISRhba5 family transposase,3,0.0,0.0
regression,LUV,IS5-like element ISRhosp9 family transposase,3,0.0,0.0
regression,LUW,IS5-like element ISRhsp4 family transposase,3,0.0,0.0
regression,LUX,IS5-like element ISRl2 family transposase,3,0.0,0.0
regression,LUY,IS5-like element ISRm12 family transposase,3,0.0,0.0
regression,LUZ,IS5-like element ISRm13 family transposase,3,0.0,0.0
regression,LVA,IS5-like element ISRm33 family transposase,3,0.0,0.0
regression,LVB,IS5-like element ISRm4 family transposase,3,0.0,0.0
regression,LVC,IS5-like element ISRm4-1 family transposase,3,0.0,0.0
regression,LVD,IS5-like element ISRm4-3 family transposase,3,0.0,0.0
regression,LVE,IS5-like element ISRme1 family transposase,3,0.0,0.0
regression,LVF,IS5-like element ISRme6 family transposase,3,0.0,0.0
regression,LVH,IS5-like element ISRso9 family transposase,3,0.0,0.0
regression,LVI,IS5-like element ISRsp13 family transposase,3,0.0,0.0
regression,LVJ,IS5-like element ISRsp18 family transposase,3,0.0,0.0
regression,LVK,IS5-like element ISRsp5 family transposase,3,0.0,0.0
regression,LVL,IS5-like element ISRssp10 family transposase,3,0.0,0.0
regression,LVM,IS5-like element ISRta5 family transposase,3,0.0,0.0
regression,LVN,IS5-like element ISRtr3 family transposase,3,0.0,0.0
regression,LVO,IS5-like element ISRtr4 family transposase,3,0.0,0.0
regression,LVP,IS5-like element ISScl1 family transposase,3,0.0,0.0
regression,LVQ,IS5-like element ISSco3 family transposase,3,0.0,0.0
regression,LVR,IS5-like element ISSfl7 family transposase,3,0.0,0.0
regression,LVS,IS5-like element ISSod12 family transposase,3,0.0,0.0
regression,LVT,IS5-like element ISSod6 family transposase,3,0.0,0.0
regression,LVU,IS5-like element ISSpo7 family transposase,3,0.0,0.0
regression,LVV,IS5-like element ISSpo9 family transposase,3,0.0,0.0
regression,LVW,IS5-like element ISSpu10 family transposase,3,0.0,0.0
regression,LVX,IS5-like element ISSpu11 family transposase,3,0.0,0.0
regression,LVY,IS5-like element ISSpu16 family transposase,3,0.0,0.0
regression,LVZ,IS5-like element ISSpu20 family transposase,3,0.0,0.0
regression,LWA,IS5-like element ISStma16 family transposase,3,0.0,0.0
regression,LWB,IS5-like element ISTth7 family transposase,3,0.0,0.0
regression,LWC,IS5-like element ISUnCu15 family transposase,3,0.0,0.0
regression,LWD,IS5-like element ISVa1 family transposase,3,0.0,0.0
regression,LWE,IS5-like element ISVa2 family transposase,3,0.0,0.0
regression,LWF,IS5-like element ISVpa3 family transposase,3,0.0,0.0
regression,LWG,IS5-like element ISXca5 family transposase,3,0.0,0.0
regression,LWH,IS5-like element ISXfu1 family transposase,3,0.0,0.0
regression,LWI,IS5-like element ISXfu2 family transposase,3,0.0,0.0
regression,LWJ,IS5-like element ISXo1 family transposase,3,0.0,0.0
regression,LWM,IS6-like element IS1006 family transposase,3,0.0,0.0
regression,LWN,IS6-like element IS1007 family transposase,3,0.0,0.0
regression,LWO,IS6-like element IS1008 family transposase,3,0.0,0.0
regression,LWQ,IS6-like element IS1327 family transposase,3,0.0,0.0
regression,LWR,IS6-like element IS1628 family transposase,3,0.0,0.0
regression,LWS,IS6-like element IS240A family transposase,3,0.0,0.0
