COG_category,Code,Product_from_GBFF_major,assignment_status,n_CDS_instances,COG_coverage,dominant_COG_fraction
K,BHP,CBS pair associated ParBc domain-containing protein,low_count,1.0,1.0,1.0
J,BHV,CCA tRNA nucleotidyltransferase,high_confidence,43.0,1.0,0.9069767441860463
K,BKP,CHAT domain-containing protein,high_confidence,93.0,0.8817204301075269,0.6341463414634146
L,BKP,CHAT domain-containing protein,high_confidence,93.0,0.8817204301075269,0.6341463414634146
K,BKQ,CHAT domain-containing tetratricopeptide repeat protein,high_confidence,19.0,1.0,0.6842105263157895
L,BKR,CHC2 zinc finger domain-containing protein,high_confidence,63.0,0.8888888888888888,0.8571428571428571
K,BKY,CLCA_X family protein,low_count,1.0,1.0,1.0
K,BMR,CPCC family cysteine-rich protein,high_confidence,36.0,0.75,0.9629629629629628
K,BMX,CRISPR-associated CARF protein Csa3,high_confidence,5.0,1.0,1.0
L,BNA,CRISPR-associated RAMP protein Csx7,low_count,1.0,1.0,1.0
L,BNB,CRISPR-associated endonuclease Cas1,high_confidence,18.0,0.9444444444444444,1.0
L,BNC,CRISPR-associated endonuclease Cas2,high_confidence,39.0,0.9743589743589745,0.868421052631579
L,BND,CRISPR-associated endonuclease Cas3'',high_confidence,13.0,0.9230769230769232,0.75
K,BNI,CRISPR-associated endoribonuclease Cas6,high_confidence,19.0,0.8947368421052632,0.5294117647058824
L,BNI,CRISPR-associated endoribonuclease Cas6,high_confidence,19.0,0.8947368421052632,0.5294117647058824
L,BNK,CRISPR-associated helicase Cas3',high_confidence,47.0,1.0,0.9787234042553192
L,BNL,CRISPR-associated helicase/endonuclease Cas3,high_confidence,23.0,1.0,0.9565217391304348
L,BNO,CRISPR-associated protein Cas3,low_count,2.0,1.0,1.0
L,BNP,CRISPR-associated protein Cas4,high_confidence,31.0,0.935483870967742,0.8620689655172413
L,BNR,CRISPR-associated protein Cas6,low_count,2.0,1.0,1.0
K,BOJ,CRP-S regulon transcriptional coactivator Sxy,low_count,2.0,1.0,1.0
L,BPU,CTP pyrophosphohydrolase,low_count,3.0,1.0,1.0
J,BQX,CapA family protein,high_confidence,136.0,1.0,0.9926470588235294
K,BQZ,CarD family transcriptional regulator,high_confidence,38.0,1.0,1.0
J,BRH,CatB-related O-acetyltransferase,high_confidence,73.0,1.0,0.6438356164383562
K,BSA,Cd(II)-sensing metalloregulatory transcriptional repressor CadC,low_count,1.0,1.0,1.0
K,BSB,Cd(II)/Pb(II)-responsive transcriptional regulator,high_confidence,116.0,1.0,1.0
K,BSC,Cd(II)/Pb(II)-sensing metalloregulatory transcriptional regulator CmtR,low_count,1.0,1.0,1.0
K,BSH,CdaR family transcriptional regulator,high_confidence,31.0,0.967741935483871,0.5
L,BSI,Cdc6/Cdc18 family protein,high_confidence,105.0,0.9809523809523808,1.0
K,BSN,CerR family C-terminal domain-containing protein,high_confidence,99.0,1.0,1.0
K,BTC,CheF family chemotaxis protein,low_count,2.0,1.0,1.0
J,BTU,Cj0069 family protein,high_confidence,6.0,1.0,1.0
L,BVA,CoA pyrophosphatase,high_confidence,43.0,1.0,0.8372093023255814
J,BWA,Cof-type HAD-IIB family hydrolase,high_confidence,149.0,1.0,0.906040268456376
L,BWH,ComEA family DNA-binding protein,high_confidence,24.0,1.0,1.0
J,BWJ,ComEC/Rec2 family competence protein,ambiguous,77.0,0.987012987012987,0.4605263157894737
K,BWJ,ComEC/Rec2 family competence protein,ambiguous,77.0,0.987012987012987,0.4605263157894737
L,BWJ,ComEC/Rec2 family competence protein,ambiguous,77.0,0.987012987012987,0.4605263157894737
K,BXC,CopG family ribbon-helix-helix protein,high_confidence,162.0,0.9444444444444444,0.9934640522875816
L,BXC,CopG family ribbon-helix-helix protein,high_confidence,162.0,0.9444444444444444,0.9934640522875816
K,BXD,CopG family transcriptional regulator,high_confidence,199.0,0.7236180904522613,0.9097222222222222
K,BXH,CopY/TcrY family copper transport repressor,high_confidence,10.0,1.0,1.0
K,BYK,Cro/CI family transcriptional regulator,high_confidence,49.0,0.5102040816326531,0.76
K,BYL,Cro/Cl family transcriptional regulator,low_count,3.0,0.3333333333333333,1.0
K,BYM,Crp/Fnr family transcriptional regulator,high_confidence,1156.0,0.9195501730103808,0.8560677328316086
K,BYV,CsbD family protein,high_confidence,325.0,0.7261538461538461,0.9449152542372882
K,BZK,CtsR family transcriptional regulator,high_confidence,19.0,1.0,1.0
K,BZV,Cu(I)-responsive transcriptional regulator,high_confidence,171.0,1.0,1.0
J,CAD,CvfD/Ygs/GSP13 family RNA-binding post-transcriptional regulator,low_count,2.0,1.0,1.0
J,CAQ,Cys-tRNA(Pro) deacylase,high_confidence,32.0,1.0,0.875
J,CAR,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK,high_confidence,8.0,1.0,0.625
K,CAT,CysB family HTH-type transcriptional regulator,high_confidence,13.0,1.0,1.0
J,CBV,D-alanine--D-alanine ligase,high_confidence,82.0,1.0,0.7439024390243902
J,CCD,D-alanine--poly(phosphoribitol) ligase subunit DltC,high_confidence,10.0,1.0,0.8
K,CCX,D-allose utilization transcriptional regulator AlsR,low_count,1.0,1.0,1.0
J,CDE,D-aminoacyl-tRNA deacylase,high_confidence,43.0,1.0,1.0
K,CDS,D-galactonate utilization transcriptional regulator DgoR,high_confidence,6.0,1.0,1.0
J,CET,D-proline reductase (dithiol) proprotein PrdA,high_confidence,28.0,1.0,1.0
J,CEU,D-proline reductase (dithiol) protein PrdB,high_confidence,29.0,1.0,0.896551724137931
K,CFN,D-xylose utilization transcriptional activator XylR,high_confidence,6.0,1.0,1.0
J,CFT,DALR anticodon-binding domain-containing protein,low_count,1.0,1.0,1.0
K,CFV,DASH family cryptochrome,high_confidence,12.0,1.0,0.9166666666666666
L,CFV,DASH family cryptochrome,high_confidence,12.0,1.0,0.9166666666666666
L,CGB,DDE transposase family protein,low_count,2.0,0.5,1.0
L,CGC,DDE-type integrase/transposase/recombinase,high_confidence,206.0,0.9320388349514565,0.9895833333333334
J,CGF,DEAD/DEAH box helicase,high_confidence,1721.0,0.99883788495061,0.699825479930192
K,CGF,DEAD/DEAH box helicase,high_confidence,1721.0,0.99883788495061,0.699825479930192
L,CGF,DEAD/DEAH box helicase,high_confidence,1721.0,0.99883788495061,0.699825479930192
K,CGG,DEAD/DEAH box helicase family protein,high_confidence,162.0,0.9074074074074074,0.673469387755102
L,CGG,DEAD/DEAH box helicase family protein,high_confidence,162.0,0.9074074074074074,0.673469387755102
J,CGH,DEAD/DEAH family ATP-dependent RNA helicase,low_count,2.0,1.0,1.0
K,CGH,DEAD/DEAH family ATP-dependent RNA helicase,low_count,2.0,1.0,1.0
L,CGH,DEAD/DEAH family ATP-dependent RNA helicase,low_count,2.0,1.0,1.0
L,CGI,DEDD exonuclease domain-containing protein,low_count,1.0,1.0,1.0
L,CGJ,DEDDh family exonuclease,low_count,1.0,1.0,1.0
L,CGP,DHCW motif cupin fold protein,high_confidence,23.0,1.0,0.9565217391304348
L,CGQ,DHH family phosphoesterase,high_confidence,119.0,0.9747899159663864,0.7586206896551724
J,CGR,DHHA1 domain-containing protein,high_confidence,9.0,1.0,0.6666666666666666
L,CGR,DHHA1 domain-containing protein,high_confidence,9.0,1.0,0.6666666666666666
L,CGY,DISARM system SNF2-like helicase DrmD,low_count,2.0,1.0,1.0
K,CGZ,DISARM system helicase DrmA,low_count,2.0,1.0,1.0
L,CGZ,DISARM system helicase DrmA,low_count,2.0,1.0,1.0
K,CHD,DJ-1/PfpI family protein,high_confidence,345.0,0.991304347826087,0.8508771929824561
K,CHF,DKNYY domain-containing protein,high_confidence,19.0,0.5263157894736842,0.8
L,CHF,DKNYY domain-containing protein,high_confidence,19.0,0.5263157894736842,0.8
K,CHV,DMT family transporter,high_confidence,2504.0,0.9988019169329072,0.8828468612554978
L,CHW,DNA (cytosine-5-)-methyltransferase,high_confidence,46.0,1.0,0.5217391304347826
L,CHZ,DNA N-6-adenine-methyltransferase,ambiguous,19.0,0.7368421052631579,0.4285714285714285
L,CIB,DNA adenine methylase,high_confidence,123.0,0.983739837398374,0.7272727272727273
L,CID,DNA alkylation repair enzyme-like protein,low_count,1.0,1.0,1.0
L,CIE,DNA alkylation repair protein,high_confidence,32.0,1.0,0.96875
L,CIK,DNA circularization N-terminal domain-containing protein,high_confidence,8.0,0.75,0.6666666666666666
K,CIM,DNA cytosine methyltransferase,high_confidence,398.0,0.9472361809045228,0.5411140583554377
L,CIM,DNA cytosine methyltransferase,high_confidence,398.0,0.9472361809045228,0.5411140583554377
L,CIP,DNA damage response exodeoxyribonuclease YhbQ,low_count,1.0,1.0,1.0
L,CIS,DNA damage-inducible protein I,high_confidence,12.0,1.0,0.75
L,CIY,DNA double-strand break repair ATPase Rad50,low_count,1.0,1.0,1.0
L,CJA,DNA double-strand break repair nuclease NurA,low_count,6.0,0.3333333333333333,1.0
L,CJB,DNA double-strand break repair protein Mre11,low_count,1.0,1.0,1.0
L,CJC,DNA endonuclease SmrA,high_confidence,12.0,1.0,0.75
J,CJE,DNA glycosylase AlkZ-like family protein,high_confidence,28.0,1.0,0.9285714285714286
K,CJE,DNA glycosylase AlkZ-like family protein,high_confidence,28.0,1.0,0.9285714285714286
L,CJF,DNA gyrase,low_count,1.0,1.0,1.0
L,CJG,DNA gyrase C-terminal beta-propeller domain-containing protein,low_count,2.0,1.0,1.0
L,CJI,DNA gyrase inhibitor SbmC,high_confidence,11.0,1.0,1.0
L,CJK,DNA gyrase subunit A,high_confidence,64.0,1.0,0.96875
L,CJL,DNA gyrase subunit B,high_confidence,13.0,0.9230769230769232,1.0
L,CJM,DNA gyrase/topoisomerase IV subunit A,high_confidence,21.0,1.0,1.0
L,CJN,DNA gyrase/topoisomerase IV subunit B,high_confidence,12.0,1.0,1.0
L,CJO,DNA helicase,high_confidence,13.0,1.0,0.8461538461538461
L,CJP,DNA helicase I TraI,low_count,1.0,1.0,1.0
L,CJQ,DNA helicase II,high_confidence,19.0,1.0,1.0
L,CJR,DNA helicase IV,high_confidence,17.0,1.0,1.0
L,CJS,DNA helicase PcrA,high_confidence,7.0,1.0,1.0
L,CJT,DNA helicase RecQ,high_confidence,32.0,1.0,1.0
L,CJU,DNA helicase Rep,high_confidence,22.0,1.0,1.0
L,CJX,DNA helicase UvrD,low_count,1.0,1.0,1.0
L,CJZ,DNA integrity scanning diadenylate cyclase DisA,high_confidence,18.0,1.0,0.9444444444444444
L,CKD,DNA ligase,high_confidence,500.0,0.998,0.5671342685370742
L,CKE,DNA ligase D,high_confidence,231.0,1.0,1.0
L,CKF,DNA ligase LigA-related protein,low_count,2.0,0.5,1.0
L,CKG,DNA lyase,low_count,1.0,1.0,1.0
L,CKH,DNA methylase,high_confidence,82.0,1.0,0.7439024390243902
K,CKM,DNA methyltransferase,high_confidence,204.0,0.9803921568627452,0.815
L,CKM,DNA methyltransferase,high_confidence,204.0,0.9803921568627452,0.815
L,CKN,DNA mismatch endonuclease Vsr,low_count,1.0,1.0,1.0
L,CKO,DNA mismatch repair endonuclease MutH,high_confidence,11.0,1.0,1.0
L,CKP,DNA mismatch repair endonuclease MutL,high_confidence,35.0,1.0,1.0
L,CKR,DNA mismatch repair protein MutS,high_confidence,37.0,1.0,0.8918918918918919
L,CKS,DNA mismatch repair protein MutT,high_confidence,6.0,1.0,0.6666666666666666
L,CKT,DNA mobilization endonuclease VirD1/MobC family subunit,low_count,1.0,1.0,1.0
L,CKU,DNA modification methylase,high_confidence,18.0,1.0,0.9444444444444444
L,CKW,DNA oxidative demethylase AlkB,high_confidence,29.0,1.0,1.0
L,CKY,DNA packaging protein,low_count,1.0,1.0,1.0
K,CLE,DNA phosphorothioation-dependent restriction protein DptF,low_count,2.0,1.0,0.5
L,CLE,DNA phosphorothioation-dependent restriction protein DptF,low_count,2.0,1.0,0.5
L,CLH,DNA polymerase,high_confidence,23.0,1.0,0.8260869565217391
L,CLI,DNA polymerase B,low_count,1.0,1.0,1.0
L,CLJ,DNA polymerase I,high_confidence,69.0,1.0,0.9855072463768116
L,CLL,DNA polymerase II,high_confidence,21.0,1.0,1.0
L,CLM,DNA polymerase II large subunit,low_count,1.0,1.0,1.0
L,CLQ,DNA polymerase III subunit,low_count,2.0,1.0,1.0
L,CLR,DNA polymerase III subunit alpha,high_confidence,897.0,1.0,0.633221850613155
L,CLS,DNA polymerase III subunit beta,high_confidence,125.0,0.968,1.0
L,CLT,DNA polymerase III subunit chi,high_confidence,37.0,1.0,1.0
L,CLU,DNA polymerase III subunit delta,high_confidence,43.0,1.0,1.0
L,CLV,DNA polymerase III subunit delta',high_confidence,50.0,1.0,1.0
L,CLW,DNA polymerase III subunit delta' C-terminal domain-containing protein,low_count,1.0,1.0,1.0
L,CLX,DNA polymerase III subunit epsilon,high_confidence,43.0,1.0,0.9302325581395348
L,CLY,DNA polymerase III subunit gamma and tau,high_confidence,5.0,1.0,1.0
L,CLZ,DNA polymerase III subunit gamma/tau,high_confidence,57.0,0.9824561403508772,0.5
L,CMA,DNA polymerase III subunit psi,high_confidence,9.0,1.0,0.6666666666666666
L,CMB,DNA polymerase III subunit theta,high_confidence,292.0,1.0,0.8801369863013698
L,CMC,"DNA polymerase III, delta' subunit",low_count,1.0,1.0,1.0
L,CMD,DNA polymerase IV,high_confidence,184.0,1.0,1.0
L,CME,DNA polymerase LigD,low_count,2.0,1.0,1.0
L,CMG,"DNA polymerase LigD, ligase",low_count,2.0,1.0,1.0
L,CMI,DNA polymerase V catalytic protein,high_confidence,5.0,1.0,1.0
L,CML,DNA polymerase V subunit UmuC,low_count,1.0,1.0,1.0
L,CMN,DNA polymerase Y family protein,high_confidence,126.0,1.0,1.0
L,CMP,DNA polymerase domain-containing protein,high_confidence,6.0,1.0,1.0
L,CMQ,DNA polymerase elongation subunit,low_count,1.0,1.0,1.0
L,CMR,DNA polymerase ligase N-terminal domain-containing protein,high_confidence,6.0,1.0,1.0
L,CMS,DNA polymerase sliding clamp,high_confidence,11.0,1.0,1.0
L,CMU,DNA polymerase thumb domain-containing protein,high_confidence,51.0,1.0,0.9803921568627452
L,CMW,DNA polymerase/3'-5' exonuclease PolX,high_confidence,23.0,1.0,0.5217391304347826
K,CMX,DNA primase,high_confidence,670.0,0.9925373134328358,0.6150375939849624
L,CMX,DNA primase,high_confidence,670.0,0.9925373134328358,0.6150375939849624
L,CMY,DNA primase DnaG,low_count,1.0,1.0,1.0
L,CMZ,"DNA primase catalytic core, N-terminal domain protein",high_confidence,10.0,1.0,0.7
L,CNB,DNA primase family protein,high_confidence,24.0,1.0,0.625
L,CND,DNA primase small subunit PriS,low_count,1.0,1.0,1.0
L,CNG,DNA processing protein DprA,low_count,4.0,1.0,1.0
L,CNK,DNA recombination protein RecN,low_count,4.0,1.0,1.0
L,CNM,DNA recombination/repair protein RecA,low_count,1.0,1.0,1.0
K,CNP,DNA repair ATPase,high_confidence,5.0,1.0,0.6
L,CNQ,DNA repair and recombination protein RadA,low_count,2.0,1.0,1.0
L,CNR,DNA repair and recombination protein RadB,low_count,3.0,1.0,1.0
L,CNS,DNA repair exonuclease,high_confidence,47.0,1.0,1.0
L,CNU,DNA repair helicase XPB,high_confidence,6.0,1.0,1.0
L,CNV,DNA repair protein,low_count,9.0,0.3333333333333333,0.6666666666666666
L,CNW,DNA repair protein MucB,low_count,1.0,1.0,1.0
L,COA,DNA repair protein RadA,high_confidence,72.0,1.0,0.8611111111111112
L,COB,DNA repair protein RadC,high_confidence,31.0,1.0,0.6451612903225806
L,COC,DNA repair protein RecN,high_confidence,41.0,1.0,1.0
L,COD,DNA repair protein RecO,high_confidence,47.0,1.0,1.0
L,COE,DNA repair protein RecO C-terminal domain-containing protein,low_count,1.0,1.0,1.0
L,COH,DNA replication and repair protein RecF,low_count,1.0,1.0,1.0
L,COI,DNA replication initiation control protein YabA,high_confidence,6.0,0.8333333333333334,1.0
L,COJ,DNA replication protein,low_count,5.0,0.6,1.0
L,COK,DNA replication protein DnaC,high_confidence,9.0,1.0,1.0
L,COL,DNA replication protein DnaD,low_count,2.0,1.0,1.0
L,CON,DNA replication protein Orc4,low_count,1.0,1.0,1.0
J,COO,DNA replication terminus site-binding protein,ambiguous,58.0,0.6896551724137931,0.45
L,COO,DNA replication terminus site-binding protein,ambiguous,58.0,0.6896551724137931,0.45
L,COP,DNA replication/repair protein RecF,high_confidence,44.0,1.0,1.0
L,COV,DNA starvation/stationary phase protection protein Dps,high_confidence,11.0,1.0,0.7272727272727273
L,COY,DNA sulfur modification protein DndB,high_confidence,27.0,0.8518518518518519,0.9565217391304348
L,COZ,DNA sulfur modification protein DndD,high_confidence,6.0,1.0,0.8333333333333334
L,CPB,DNA topoisomerase,high_confidence,110.0,0.990909090909091,0.9357798165137616
L,CPC,DNA topoisomerase (ATP-hydrolyzing),high_confidence,5.0,1.0,1.0
L,CPD,DNA topoisomerase (ATP-hydrolyzing) subunit A,high_confidence,54.0,1.0,0.9444444444444444
L,CPE,DNA topoisomerase (ATP-hydrolyzing) subunit B,high_confidence,49.0,1.0,1.0
L,CPF,DNA topoisomerase 3,high_confidence,13.0,1.0,0.8461538461538461
L,CPG,DNA topoisomerase I,low_count,2.0,1.0,1.0
L,CPH,DNA topoisomerase IB,high_confidence,181.0,1.0,1.0
L,CPI,DNA topoisomerase III,high_confidence,43.0,1.0,0.9767441860465116
L,CPK,DNA topoisomerase IV subunit A,high_confidence,57.0,1.0,1.0
L,CPL,DNA topoisomerase IV subunit B,high_confidence,61.0,1.0,1.0
L,CPM,DNA topoisomerase VI subunit B,low_count,3.0,1.0,1.0
L,CPN,DNA topoisomerase family protein,low_count,1.0,1.0,1.0
L,CPO,DNA topoisomerase subunit B,low_count,2.0,1.0,1.0
L,CPU,DNA translocase FtsK,high_confidence,191.0,0.9581151832460733,0.8579234972677595
L,CQH,DNA-3-methyladenine glycosylase,high_confidence,103.0,1.0,1.0
K,CQI,DNA-3-methyladenine glycosylase 2,ambiguous,14.0,1.0,0.4285714285714285
L,CQI,DNA-3-methyladenine glycosylase 2,ambiguous,14.0,1.0,0.4285714285714285
K,CQJ,DNA-3-methyladenine glycosylase 2 family protein,high_confidence,26.0,1.0,0.6538461538461539
L,CQJ,DNA-3-methyladenine glycosylase 2 family protein,high_confidence,26.0,1.0,0.6538461538461539
L,CQK,DNA-3-methyladenine glycosylase I,high_confidence,146.0,0.9863013698630136,1.0
L,CQL,DNA-3-methyladenine glycosylase family protein,high_confidence,19.0,1.0,1.0
K,CQN,DNA-binding anti-repressor SinI,low_count,13.0,0.0769230769230769,1.0
L,CQP,DNA-binding domain-containing protein,high_confidence,188.0,0.9840425531914894,0.9891891891891892
K,CQR,DNA-binding protein,ambiguous,1105.0,0.3040723981900452,0.3720238095238095
L,CQR,DNA-binding protein,ambiguous,1105.0,0.3040723981900452,0.3720238095238095
L,CQU,DNA-binding protein HupB,low_count,3.0,1.0,1.0
K,CQV,DNA-binding protein StpA,high_confidence,7.0,1.0,0.7142857142857143
L,CQV,DNA-binding protein StpA,high_confidence,7.0,1.0,0.7142857142857143
K,CQW,DNA-binding protein WhiA,high_confidence,19.0,1.0,1.0
K,CQY,DNA-binding response regulator,high_confidence,55.0,0.9090909090909092,0.7
K,CQZ,DNA-binding response regulator PmrA,low_count,3.0,1.0,1.0
K,CRB,DNA-binding transcriptional activator AdiY,low_count,4.0,1.0,1.0
K,CRE,DNA-binding transcriptional activator BglJ,high_confidence,8.0,1.0,1.0
K,CRF,DNA-binding transcriptional activator PunR,high_confidence,11.0,1.0,1.0
K,CRG,DNA-binding transcriptional activator/c-di-GMP phosphodiesterase PdeL,high_confidence,8.0,1.0,1.0
K,CRI,DNA-binding transcriptional regulator,high_confidence,106.0,0.8490566037735849,0.9666666666666668
K,CRJ,DNA-binding transcriptional regulator ArgP,high_confidence,9.0,1.0,1.0
K,CRK,DNA-binding transcriptional regulator AscG,low_count,1.0,1.0,1.0
K,CRL,DNA-binding transcriptional regulator CdaR,high_confidence,7.0,1.0,1.0
K,CRM,DNA-binding transcriptional regulator CecR,low_count,1.0,1.0,1.0
K,CRN,DNA-binding transcriptional regulator CsiR,high_confidence,6.0,1.0,1.0
K,CRO,DNA-binding transcriptional regulator CytR,high_confidence,10.0,1.0,1.0
K,CRP,DNA-binding transcriptional regulator DecR,high_confidence,6.0,1.0,1.0
K,CRQ,DNA-binding transcriptional regulator DmlR,low_count,2.0,1.0,1.0
K,CRR,DNA-binding transcriptional regulator DsdC,high_confidence,9.0,1.0,1.0
K,CRS,DNA-binding transcriptional regulator EnvY,low_count,2.0,1.0,1.0
K,CRT,DNA-binding transcriptional regulator Fis,high_confidence,14.0,1.0,1.0
L,CRT,DNA-binding transcriptional regulator Fis,high_confidence,14.0,1.0,1.0
K,CRV,DNA-binding transcriptional regulator HcaR,high_confidence,5.0,1.0,1.0
K,CRW,DNA-binding transcriptional regulator HexR,low_count,4.0,1.0,1.0
K,CRX,DNA-binding transcriptional regulator HyfR,low_count,1.0,1.0,1.0
K,CRY,DNA-binding transcriptional regulator IdnR,low_count,1.0,1.0,1.0
K,CRZ,DNA-binding transcriptional regulator KdgR,high_confidence,29.0,1.0,1.0
K,CSA,DNA-binding transcriptional regulator LysR,low_count,1.0,1.0,1.0
K,CSB,DNA-binding transcriptional regulator NagC,high_confidence,8.0,1.0,1.0
K,CSC,DNA-binding transcriptional regulator NemR,low_count,2.0,1.0,1.0
K,CSD,DNA-binding transcriptional regulator NfeR,low_count,1.0,1.0,1.0
K,CSE,DNA-binding transcriptional regulator NimR,low_count,3.0,1.0,1.0
K,CSF,DNA-binding transcriptional regulator OxyR,high_confidence,12.0,1.0,1.0
K,CSG,DNA-binding transcriptional regulator PgrR,low_count,3.0,1.0,1.0
K,CSH,DNA-binding transcriptional regulator RcdA,low_count,1.0,1.0,1.0
K,CSI,DNA-binding transcriptional regulator RtcR,low_count,1.0,1.0,1.0
K,CSJ,DNA-binding transcriptional regulator SfsB,high_confidence,8.0,1.0,1.0
